level_0,index,id,classification_predictions,regression_predictions,isHigh,isLow,energy_1vs3,energy_6vs10,energy_20vs30,prob
15642,642,f6003317b601dafc28675320e504910e7afd10a7,1.0,6.0,0.00064498186,0.00011143088,[0.0000000e+00 3.5767216e-11 8.5761515e-18 0.0000000e+00],[0.         0.09875584 0.13583563 0.        ],[0.         0.19991252 0.01030749 0.        ],1.0
985,985,226140a2b3b030dfd4d2aa751b5c0a1c6f637793,1.0,6.0,0.0,0.0,[0.0000000e+00 1.4731818e-11 2.0217505e-16 0.0000000e+00],[0.         0.30301607 0.34013048 0.        ],[0.         0.1841962  0.01158453 0.        ],1.0
13734,734,81494426c68b731ef0e247e1e612fde1ddb2e4d3,1.0,6.0,0.0002297759,0.64390755,[0.0000000e+00 1.6091687e-11 1.7103023e-16 0.0000000e+00],[0.         0.30431864 0.34153208 0.        ],[0.         0.15666853 0.01589232 0.        ],1.0
5936,936,496b6c416881a54212654e6f2d3200ba46a2d186,1.0,6.0,0.00012007356,0.020014971,[0.0000000e+00 3.6972991e-10 4.9287865e-15 0.0000000e+00],[0.         0.3636832  0.40090078 0.        ],[0.         0.17507611 0.01781766 0.        ],1.0
5018,18,73239568294cdfb013e64c574512cbf2ccd98010,1.0,6.0,0.0001488626,0.5245881,[0.000000e+00 8.514361e-11 6.620624e-16 0.000000e+00],[0.         0.34405234 0.38128603 0.        ],[0.         0.17041074 0.01586294 0.        ],1.0
11607,607,558cb5215eac774a1a9ea5c50a3b928ff071fba0,1.0,6.0,0.00046047568,0.6036867,[0.0000000e+00 4.8120985e-10 1.7031847e-14 0.0000000e+00],[0.         0.37687972 0.4142268  0.        ],[0.         0.18606986 0.01854289 0.        ],1.0
12270,270,8603e73b473c45405c82659fdc0b767e44ff1c9f,1.0,6.0,0.00015679002,0.0007838905,[0.0000000e+00 6.8063395e-11 5.5415566e-17 0.0000000e+00],[0.         0.21157557 0.24917439 0.        ],[0.         0.18658172 0.01003997 0.        ],1.0
14662,662,b2f2f01a99e2d6c2c4ae169c5e7386f28ca0ffaa,1.0,6.0,6.580353e-05,0.31839874,[0.0000000e+00 3.8508061e-10 2.0209958e-15 0.0000000e+00],[0.         0.35461652 0.39223868 0.        ],[0.         0.16616982 0.01853433 0.        ],1.0
14442,442,5fae6aafaff2c0fe6d006ecc4d07dda9f3d5492a,1.0,6.0,0.0004336536,0.024226308,[0.0000000e+00 4.2884921e-10 8.4033233e-16 0.0000000e+00],[0.         0.33068007 0.3685336  0.        ],[0.         0.16596612 0.01699389 0.        ],1.0
9507,507,a4cad67cbc03894d3c00dfcdc22ed7d5f0864b95,1.0,6.0,0.00013896823,0.04302883,[0.0000000e+00 4.2641023e-11 5.5771238e-16 0.0000000e+00],[0.         0.28117856 0.3192424  0.        ],[0.         0.18784896 0.01305362 0.        ],1.0
14521,521,3815dce8353ca4b33c05e1223cb29c81bd4a52b3,1.0,6.0,0.00013566017,0.49867678,[0.0000000e+00 8.6231591e-11 5.7553025e-16 0.0000000e+00],[0.         0.3262208  0.36435834 0.        ],[0.         0.15925184 0.02155655 0.        ],1.0
7556,556,dfa0336297c15706be25935c48c91d49250148db,1.0,6.0,0.00013908744,0.005857706,[0.0000000e+00 3.1352289e-11 1.5188898e-16 0.0000000e+00],[0.         0.26445282 0.30286825 0.        ],[0.         0.18848628 0.01179675 0.        ],1.0
7333,333,d2a64e4a12512787507fc7fa3ef6c32938548e77,1.0,6.0,0.0007623136,0.00026634336,[0.0000000e+00 1.0347978e-12 1.2722232e-20 0.0000000e+00],[0.         0.08428092 0.12271471 0.        ],[0.         0.18562256 0.00698574 0.        ],1.0
1495,495,1ab31ac9f61211dcda6e6f55f27c05f939af5651,1.0,6.0,0.0,0.0,[0.0000000e+00 2.5105465e-10 1.0334757e-13 0.0000000e+00],[0.         0.3699387  0.40849134 0.        ],[0.         0.16783327 0.03882556 0.        ],1.0
9452,452,426f6fe5248f4bca35d91a9c54a491da894a26eb,1.0,6.0,8.818507e-05,0.07803124,[0.0000000e+00 5.7142333e-11 2.2748849e-16 0.0000000e+00],[0.         0.29452527 0.3330993  0.        ],[0.         0.18007372 0.01173539 0.        ],1.0
12272,272,5d372d9dfa618b485a88f0bb3277b755b1b393b4,1.0,6.0,9.4383955e-05,0.9027432,[0.0000000e+00 1.4138581e-09 1.5753625e-14 0.0000000e+00],[0.         0.37653887 0.4151466  0.        ],[0.         0.18190442 0.02222086 0.        ],1.0
10450,450,e30266a9817ae14db9c38f9f3bebc997f120733b,1.0,6.0,0.0007894039,0.0,[0.0000000e+00 4.4933592e-17 9.5355820e-25 0.0000000e+00],[0.         0.01461933 0.05329783 0.        ],[0.         0.26416516 0.00710791 0.        ],1.0
9375,375,e05cd5cb81aa2f64746bc50d4f585a3b11a6ac4d,1.0,6.0,0.0007355511,2.2351742e-06,[0.00000000e+00 6.95701352e-12 1.20824154e-17 0.00000000e+00],[0.         0.14754702 0.18623336 0.        ],[0.         0.21600993 0.01120374 0.        ],1.0
150,150,b9afed7846ea15452cda897c8617b5645044b0bf,1.0,6.0,0.0,0.0,[0.0000000e+00 2.0484855e-10 3.5141987e-18 0.0000000e+00],[0.         0.14718078 0.1858684  0.        ],[0.         0.1541082  0.01494231 0.        ],1.0
12092,92,33d7fcf2083d237f58bb95556cc5d989381154d9,1.0,6.0,0.00049349666,0.0019878745,[0.0000000e+00 7.2082729e-11 3.1500864e-16 0.0000000e+00],[0.         0.31444228 0.3532279  0.        ],[0.         0.1877921  0.01283054 0.        ],1.0
14797,797,90a7d606a2988e7baccea8cd184ffcb9ea6069ab,1.0,6.0,7.5906515e-05,0.988135,[0.0000000e+00 4.9544169e-10 4.0908974e-14 0.0000000e+00],[0.         0.37312287 0.41191038 0.        ],[0.         0.16192895 0.02596879 0.        ],1.0
13226,226,673d5f9adbe92c60ff36f17f58e2f90409267911,1.0,6.0,0.00017136335,0.00543195,[0.0000000e+00 2.1544806e-11 1.9452259e-16 0.0000000e+00],[0.         0.30825487 0.347047   0.        ],[0.         0.19976965 0.01397331 0.        ],1.0
4179,179,e9dae0025d7b48f3af0512e425f1649a9bc0a2b9,1.0,6.0,0.0001975894,0.009351134,[0.0000000e+00 6.0377275e-10 8.7284170e-15 0.0000000e+00],[0.         0.34615383 0.3851155  0.        ],[0.         0.18195283 0.01541699 0.        ],1.0
8164,164,c325b6509827c5a791393a92f0222b7110245fc3,1.0,6.0,0.0004813075,0.5558841,[0.0000000e+00 6.9432439e-11 5.7419914e-16 0.0000000e+00],[0.         0.32124454 0.36025813 0.        ],[0.         0.15452409 0.01820582 0.        ],1.0
9673,673,aa85dd31e191562f7354500f48ab8c272da848a8,1.0,6.0,0.00017738342,0.034956872,[0.0000000e+00 2.3539776e-10 5.5158505e-16 0.0000000e+00],[0.        0.2961116 0.3353484 0.       ],[0.         0.16674426 0.01738523 0.        ],1.0
14810,810,51d86101fb7e7f9fb1f28d5cb45fcb36e8d9ce11,1.0,6.0,0.0005040467,0.00093218684,[0.0000000e+00 3.0617956e-11 2.9790860e-17 0.0000000e+00],[0.         0.22489761 0.26417798 0.        ],[0.         0.18895648 0.00942831 0.        ],1.0
14827,827,e2e7c46562304c0baf7d85da0eae5a0cf7da4cfd,1.0,6.0,0.00016415119,0.22860044,[0.0000000e+00 1.1813717e-10 1.2545585e-15 0.0000000e+00],[0.         0.34844625 0.38775495 0.        ],[0.         0.17284565 0.01744402 0.        ],1.0
12641,641,f2f2d1f2aecb6dc2773963540892a31986231109,1.0,6.0,0.00014334917,0.14968309,[0.0000000e+00 1.5135868e-11 6.0633864e-16 0.0000000e+00],[0.         0.34079522 0.3801612  0.        ],[0.         0.18397889 0.01589143 0.        ],1.0
8890,890,833c28af793f59fd013301a8936992ddde11f185,1.0,6.0,0.00015762448,0.0050925016,[0.0000000e+00 2.5925825e-10 6.0219871e-16 0.0000000e+00],[0.         0.26630652 0.30586717 0.        ],[0.         0.17882897 0.01375652 0.        ],1.0
7485,485,1116d1a88c648336e976cd5a2f49a76310ea61bf,1.0,6.0,0.00038453937,0.00041094422,[0.0000000e+00 5.1055627e-12 2.0126059e-19 0.0000000e+00],[0.         0.09290275 0.13262549 0.        ],[0.         0.1843143  0.00826101 0.        ],1.0
13467,467,dc95c082082fa60c4f20b067a0c7c3d6c1f22d40,1.0,6.0,0.00033318996,0.04022008,[0.0000000e+00 1.1937458e-10 8.7981122e-16 0.0000000e+00],[0.         0.35137102 0.39111948 0.        ],[0.         0.17134745 0.01786539 0.        ],1.0
12172,172,4ea78f7ce6b24f92c99e4fd541160caf3bdf8bce,1.0,6.0,0.0001322031,0.49648306,[0.0000000e+00 5.6864756e-11 2.8814121e-16 0.0000000e+00],[0.         0.31786776 0.35762137 0.        ],[0.         0.18536931 0.01428889 0.        ],1.0
12070,70,cfb9f9f283f840fa0583a54a86f35f1222b2e6cf,1.0,6.0,0.00024035573,0.03335595,[0.0000000e+00 9.9982897e-11 2.4032246e-16 0.0000000e+00],[0.         0.29731232 0.33715138 0.        ],[0.         0.16749077 0.01798076 0.        ],1.0
9796,796,a9067c2e0a440d3187feb280131b107fec6cbc08,1.0,6.0,0.00015676022,0.020592064,[0.00000000e+00 2.45945375e-10 1.04747085e-16 0.00000000e+00],[0.         0.25316843 0.29309833 0.        ],[0.         0.16594705 0.01419241 0.        ],1.0
10942,942,953eb85703a09ee4bf1d9373d96f2c739f8a8038,1.0,6.0,0.0002731979,0.6987835,[0.000000e+00 8.398185e-11 8.340032e-15 0.000000e+00],[0.         0.37440228 0.41434655 0.        ],[0.         0.18629976 0.02002737 0.        ],1.0
12106,106,e330e93819124bc7e6af445c672eafb99b661928,1.0,6.0,8.4370375e-05,0.056025922,[0.0000000e+00 3.2198955e-09 1.3107704e-14 0.0000000e+00],[0.         0.36349505 0.40349782 0.        ],[0.         0.16344771 0.02044222 0.        ],1.0
99,99,dfeba6b86cd9bb40098b2a84f7e89d2b82169690,1.0,6.0,0.0,0.0,[0.0000000e+00 2.6526620e-10 7.4590886e-16 0.0000000e+00],[0.         0.29733306 0.3376522  0.        ],[0.         0.1673881  0.01770289 0.        ],1.0
15418,418,4758521c8941935530730789b93cca98937c216e,1.0,6.0,0.0001655519,0.17360711,[0.0000000e+00 4.6550341e-10 1.3657474e-13 0.0000000e+00],[0.         0.3718487  0.41218686 0.        ],[0.         0.17998493 0.02406355 0.        ],1.0
9243,243,45af0a8e154de1a6fc3498465ab8408897898b2e,1.0,6.0,8.9645386e-05,0.89087856,[0.000000e+00 9.079586e-10 7.643721e-14 0.000000e+00],[0.         0.37964275 0.42011645 0.        ],[0.         0.16654342 0.02677089 0.        ],1.0
15068,68,412d12e7f686c8e77a5a68daa8d0b671a36529a1,1.0,6.0,0.00025513768,0.0067915022,[0.0000000e+00 9.3747871e-11 5.0712316e-17 0.0000000e+00],[0.         0.20905744 0.24956137 0.        ],[0.         0.17984307 0.01252543 0.        ],1.0
13234,234,7b0c98745ab92e42e66d32169918b57fc84bb32f,1.0,6.0,0.00051149726,3.0100346e-06,[0.000000e+00 2.932029e-12 6.235363e-18 0.000000e+00],[0.         0.19199623 0.23258413 0.        ],[0.         0.21514435 0.01480406 0.        ],1.0
12265,265,8b1b8524e5eda39ffe3df78ad82855f7949fc7a7,1.0,6.0,4.798174e-05,0.9288292,[0.0000000e+00 7.0865946e-10 9.6811775e-15 0.0000000e+00],[0.         0.36690307 0.40755826 0.        ],[0.         0.17265211 0.0228563  0.        ],1.0
972,972,a03f4d621f6bca3fb8325d44e17b64be68cb6454,1.0,6.0,0.0,0.0,[0.0000000e+00 1.7323505e-10 3.0185750e-17 0.0000000e+00],[0.         0.17950295 0.22026044 0.        ],[0.         0.17427233 0.01225684 0.        ],1.0
7658,658,64d6d5c16d59423fb08f65b2271139b431d29bc2,1.0,6.0,0.000446707,0.00067034364,[0.0000000e+00 1.4386529e-10 1.2444815e-16 0.0000000e+00],[0.         0.26417688 0.3049395  0.        ],[0.        0.1837166 0.0119071 0.       ],1.0
524,524,ae5ee8834d5403bbe42e250e60fc7441b3f45b51,1.0,6.0,0.0,0.0,[0.0000000e+00 2.9052373e-11 3.9466500e-16 0.0000000e+00],[0.         0.30233315 0.34312698 0.        ],[0.         0.1877231  0.01398825 0.        ],1.0
9474,474,16e02f163a70fbad9b956ab7666ae04c2e652a85,1.0,6.0,0.00010114908,0.7083313,[0.000000e+00 9.768375e-11 5.205975e-15 0.000000e+00],[0.        0.3647706 0.4055773 0.       ],[0.         0.18639904 0.01655072 0.        ],1.0
11256,256,c9022d312d4f1aaedec54cd10679cc4d5a0f6cd9,1.0,6.0,7.340312e-05,0.20531803,[0.0000000e+00 1.1437964e-09 3.8372981e-15 0.0000000e+00],[0.         0.34110305 0.38193217 0.        ],[0.         0.16620517 0.01927521 0.        ],1.0
13479,479,a6639d3b85fde39704177f62a768c0a61107bc91,1.0,6.0,0.0010217428,0.005966842,[0.000000e+00 4.426512e-11 2.407023e-16 0.000000e+00],[0.         0.3435663  0.38457593 0.        ],[0.         0.18932223 0.01331146 0.        ],1.0
16781,781,93f36db4b7eb548849260b5b8844d4a8afbc0121,1.0,6.0,0.00024837255,0.0011300743,[0.000000e+00 9.218080e-11 6.316428e-17 0.000000e+00],[0.         0.18629012 0.2273009  0.        ],[0.         0.17910835 0.01129465 0.        ],1.0
5734,734,54bd2994a0f16e3de45add22d21011a86a1dbbdd,1.0,6.0,5.2154064e-05,0.8110248,[0.0000000e+00 1.9599238e-10 1.4666771e-15 0.0000000e+00],[0.         0.351401   0.39244223 0.        ],[0.         0.174986   0.01793529 0.        ],1.0
7898,898,2243b8ef66273e62f51c5a0986a2085620ecf4bf,1.0,6.0,4.7385693e-05,0.03513387,[0.000000e+00 1.642990e-10 5.137456e-16 0.000000e+00],[0.         0.27076742 0.31182253 0.        ],[0.         0.14425285 0.02452978 0.        ],1.0
8218,218,ebe3e8bb4a1ee72ef26a4dee7b7c1d7e2ad61b7e,1.0,6.0,0.00046166778,0.0001501441,[0.0000000e+00 1.1290167e-12 1.5569657e-20 0.0000000e+00],[0.        0.0430436 0.0842329 0.       ],[0.         0.19265078 0.00604811 0.        ],1.0
11362,362,49d33c6f08dbaffa88fb27f89fb9221334c370b9,1.0,6.0,0.00082963705,0.00015196204,[0.0000000e+00 1.0895602e-10 1.0149648e-16 0.0000000e+00],[0.         0.21967657 0.26109508 0.        ],[0.         0.19118161 0.00905336 0.        ],1.0
6837,837,acaa97f967fd179862c20864434361e88357c5bc,1.0,6.0,0.00019556284,0.013615668,[0.0000000e+00 2.9755587e-10 3.2012575e-15 0.0000000e+00],[0.         0.33082348 0.37256175 0.        ],[0.         0.18118449 0.01389536 0.        ],1.0
14789,789,a9c549c79e24f9804eca55217588b22e9e76c94c,1.0,6.0,0.00018501282,0.3630129,[0.0000000e+00 1.3066769e-10 1.6369279e-14 0.0000000e+00],[0.         0.38307443 0.4250498  0.        ],[0.         0.17208266 0.02502833 0.        ],1.0
16604,604,955e63555c933897603e677d1b8bd82fc582a795,1.0,6.0,0.00034421682,0.00020772219,[0.0000000e+00 1.2006297e-11 2.6657624e-18 0.0000000e+00],[0.         0.13710214 0.17936566 0.        ],[0.         0.20170966 0.00924389 0.        ],1.0
4728,728,b1188c332b669e65535a49ea02ac15e4b44de43b,1.0,6.0,0.00031766295,0.00036159158,[0.0000000e+00 6.2521772e-11 6.7727685e-16 0.0000000e+00],[0.         0.31739226 0.35976595 0.        ],[0.         0.20070793 0.01274048 0.        ],1.0
6093,93,82930b1a1b65546a022f9badc7ef955264371620,1.0,6.0,0.000593096,2.4735928e-05,[0.0000000e+00 2.0058062e-09 2.7199427e-14 0.0000000e+00],[0.         0.33092657 0.37336653 0.        ],[0.         0.20453914 0.01429257 0.        ],1.0
4226,226,6c729050136b0eeb0ab085682cdcaa357c3018db,1.0,6.0,4.9948692e-05,0.6108217,[0.0000000e+00 1.1893692e-09 3.3708428e-14 0.0000000e+00],[0.         0.3707738  0.41321456 0.        ],[0.         0.18100485 0.01859052 0.        ],1.0
14431,431,ecf7a258d1caf7fd76073762a7618ecdf9ec5318,1.0,6.0,0.00011399388,0.49387744,[0.0000000e+00 1.7820105e-10 2.7950652e-14 0.0000000e+00],[0.        0.3678629 0.4106467 0.       ],[0.         0.18410304 0.01974042 0.        ],1.0
13553,553,6aefda1734a065ee14d54deb127f10b01bd984c9,1.0,6.0,7.57575e-05,0.039138198,[0.0000000e+00 2.0451087e-10 1.1168873e-16 0.0000000e+00],[0.         0.24903229 0.29191807 0.        ],[0.         0.16657905 0.01512562 0.        ],1.0
342,342,adf4017b168ed9e6eebd5e1c29e55513e16e46cb,1.0,6.0,0.0,0.0,[0.0000000e+00 1.3464772e-10 7.1945189e-16 0.0000000e+00],[0.         0.29033124 0.3332289  0.        ],[0.         0.1997781  0.01286901 0.        ],1.0
1628,628,6ba129a0887cf092232c8d60378f4d70ed4886ff,1.0,6.0,0.0,0.0,[0.0000000e+00 7.6182366e-10 5.5315300e-15 0.0000000e+00],[0.         0.32124305 0.3641948  0.        ],[0.         0.17847753 0.0150568  0.        ],1.0
4378,378,26db89b141e2a1b17ff60e97d063663d15d5673d,1.0,6.0,0.00079879165,6.908178e-05,[0.0000000e+00 1.2509314e-15 2.8446510e-23 0.0000000e+00],[0.         0.01937423 0.06242044 0.        ],[0.         0.20223898 0.00399224 0.        ],1.0
7016,16,13b6e816941d11ba6e43268a09f1e11c44503480,1.0,6.0,0.00012907386,0.5002374,[0.0000000e+00 2.3902264e-10 4.6432195e-15 0.0000000e+00],[0.         0.35292727 0.3960964  0.        ],[0.         0.18010256 0.01847314 0.        ],1.0
11534,534,6ce6268e46fcac2194032dd545b40a6f898ac8c7,1.0,6.0,0.00013822317,0.84233534,[0.000000e+00 5.445980e-11 6.685391e-16 0.000000e+00],[0.         0.33963695 0.38306862 0.        ],[0.         0.16724823 0.02178736 0.        ],1.0
4564,564,210829933b76dd12b3522e12ebc573988a9080ff,1.0,6.0,0.00012424588,0.94641817,[0.0000000e+00 9.9924424e-10 1.0975868e-13 0.0000000e+00],[0.         0.3702718  0.41373414 0.        ],[0.         0.18456917 0.02284502 0.        ],1.0
10030,30,d682f66f9909c662ad7d188e84bbeb59da802a4e,1.0,6.0,0.0007110834,0.0010325909,[0.0000000e+00 3.3153865e-11 4.7659444e-17 0.0000000e+00],[0.         0.23762864 0.28112096 0.        ],[0.         0.19482069 0.01056685 0.        ],1.0
9887,887,a30fc91c5feb03f36c4525f413a443ffd92b9e54,1.0,6.0,0.00010949373,0.030101687,[0.0000000e+00 6.3912570e-11 1.8492364e-15 0.0000000e+00],[0.         0.34459373 0.3882529  0.        ],[0.         0.18867195 0.01436409 0.        ],1.0
8724,724,8089b9e8920ec06a2eb8d14ae42b8c0c88785b5e,1.0,6.0,0.000271976,0.33910525,[0.0000000e+00 1.7934145e-12 7.9073843e-18 0.0000000e+00],[0.         0.24478656 0.2884555  0.        ],[0.         0.17640336 0.0160804  0.        ],1.0
8723,723,e207ef549013a56e3fd188bb6e2d1ade928143fd,1.0,6.0,0.00031021237,0.32944614,[0.0000000e+00 3.9537647e-11 9.6833942e-15 0.0000000e+00],[0.         0.3699327  0.41376325 0.        ],[0.         0.1749151  0.01897645 0.        ],1.0
8207,207,1e382895cfcf426131825f45aeecf6d9a6ed0304,1.0,6.0,0.00038063526,0.10325149,[0.0000000e+00 2.4689337e-10 1.3135880e-15 0.0000000e+00],[0.         0.3421314  0.38600686 0.        ],[0.         0.16925867 0.01577361 0.        ],1.0
6088,88,9db51fd5f1f652cceb650372ba0a67c44516999b,1.0,6.0,0.00013625622,0.42435086,[0.0000000e+00 8.1108502e-11 3.2114951e-15 0.0000000e+00],[0.         0.36820552 0.41225517 0.        ],[0.         0.17034315 0.02100911 0.        ],1.0
15856,856,27076444251b67b21e3acc748017fefa1f47a48b,1.0,6.0,0.0001270473,0.63861006,[0.0000000e+00 1.8807751e-10 6.4642696e-17 0.0000000e+00],[0.         0.25999677 0.30414668 0.        ],[0.        0.1599318 0.0176329 0.       ],1.0
16230,230,94cd6fcc02dba54ec899cab0dc626c5c9597ba3d,1.0,6.0,0.00017943978,0.2387287,[0.000000e+00 1.436719e-11 5.267861e-16 0.000000e+00],[0.         0.32602337 0.37022173 0.        ],[0.         0.18239869 0.01741126 0.        ],1.0
9952,952,a32ba5c9836a8bc3b7f0d4dca4102909b721b82e,1.0,6.0,0.00036984682,0.29589096,[0.0000000e+00 2.2678053e-09 3.1248498e-13 0.0000000e+00],[0.         0.34415987 0.3885896  0.        ],[0.         0.19876693 0.02108034 0.        ],1.0
5626,626,20963b82b7d888f7a0c33d8eafacd365836c57e8,1.0,6.0,0.0001873374,0.0007147491,[0.000000e+00 8.710905e-11 5.747689e-16 0.000000e+00],[0.         0.32357496 0.36807406 0.        ],[0.         0.18735415 0.01307186 0.        ],1.0
9235,235,c9e0bd7b8a8d003e1ef42af1dcd88b38ae76d6e1,1.0,6.0,0.00021913648,0.008353114,[0.0000000e+00 1.0499884e-10 1.1411033e-16 0.0000000e+00],[0.         0.25609362 0.3007315  0.        ],[0.         0.18616034 0.01357737 0.        ],1.0
13068,68,043369b6f7b3100c8028d7d1f52e6ee61a401b3c,1.0,6.0,0.00023597479,0.0009468198,[0.0000000e+00 1.5768711e-11 5.8686109e-17 0.0000000e+00],[0.         0.22237669 0.2670155  0.        ],[0.         0.19416101 0.01010681 0.        ],1.0
11482,482,571d74534066a8095475b197ded4db578f84af3b,1.0,6.0,0.0010693073,0.00011011958,[0.0000000e+00 3.9490414e-10 1.5617940e-15 0.0000000e+00],[0.         0.261002   0.30576447 0.        ],[0.         0.19196782 0.01079    0.        ],1.0
5933,933,f9079c23424ab22fd957f04452786e0d8c56a305,1.0,6.0,0.00010445714,0.022188395,[0.0000000e+00 3.2511510e-10 1.9015652e-15 0.0000000e+00],[0.        0.3358045 0.3806084 0.       ],[0.         0.19324417 0.01365846 0.        ],1.0
8480,480,078ae547c2a6c0359fd39a1f3f89edf81cb4eb0a,1.0,6.0,0.0002926886,0.15594038,[0.0000000e+00 2.4781843e-11 3.7557909e-16 0.0000000e+00],[0.         0.33183715 0.3767148  0.        ],[0.         0.17485696 0.01677169 0.        ],1.0
1952,952,89acbf4c561440ad2118ea0a6b15fb4cff83937c,1.0,6.0,0.0,0.0,[0.0000000e+00 5.0264658e-12 5.0933476e-19 0.0000000e+00],[0.         0.10874322 0.15389389 0.        ],[0.         0.19595301 0.0066852  0.        ],1.0
7570,570,d5cb0e683480fd3f7bf9563719a04f7a6c0b64a9,1.0,6.0,0.00021710992,0.08771548,[0.0000000e+00 7.7677483e-11 1.1756563e-16 0.0000000e+00],[0.         0.251928   0.29708096 0.        ],[0.         0.17294797 0.01495046 0.        ],1.0
12466,466,a95986097d910584cec287c0a0e8fedf4168eb33,1.0,6.0,6.920099e-05,0.8625994,[0.0000000e+00 1.1137906e-11 5.4921011e-17 0.0000000e+00],[0.         0.28243104 0.32770136 0.        ],[0.         0.16694945 0.01844139 0.        ],1.0
12005,5,5a8e377b5dc362519208b991ee024ae6bf9b47f0,1.0,6.0,0.000116586685,0.000983119,[0.00000000e+00 1.08769805e-13 1.58963757e-20 0.00000000e+00],[0.         0.06785577 0.11322766 0.        ],[0.         0.19608225 0.00689116 0.        ],1.0
13978,978,8e73b1ddcdec759214d7d83d5737b8375a576450,1.0,6.0,0.0015974641,8.1926584e-05,[0.0000000e+00 7.5129711e-17 7.2917155e-25 0.0000000e+00],[0.         0.01771392 0.06321363 0.        ],[0.         0.21341953 0.00490262 0.        ],1.0
16856,856,f5649b549831568ad194be64773ee84012a497c4,1.0,6.0,0.00031855702,0.00015610456,[0.0000000e+00 6.2981134e-11 1.0424090e-15 0.0000000e+00],[0.         0.34253737 0.3882867  0.        ],[0.         0.19642973 0.01656623 0.        ],1.0
4570,570,b633d1978db74692e541d5c9dc0a282cb12628fa,1.0,6.0,0.00012412667,0.7413186,[0.0000000e+00 2.0245003e-10 5.1672749e-15 0.0000000e+00],[0.         0.3602773  0.40621084 0.        ],[0.         0.18025497 0.01699169 0.        ],1.0
4587,587,db4b851fdfbbecb3c07eb74c4366c2c4312323bf,1.0,6.0,5.7518482e-05,0.28121918,[0.0000000e+00 8.4512808e-10 1.4573419e-14 0.0000000e+00],[0.         0.356136   0.40215403 0.        ],[0.         0.16315371 0.02737498 0.        ],1.0
